State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Telangana,2,52,2018,12,4,0,6,TANDRA KUMAR,M,BJLP,1563,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.56,yes,700,0.25,2.5,AEAP770,Local Party,1275,TRUE,2,MCPI,5399,SERILINGAMPALLY,TRUE,FALSE,0,TRUE,FALSE,TRUE,Illiterate,Social Work,,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,7,NAKKALA PRAVEEN MUDIRAJ,M,BSP,863,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.31,yes,228,0.08,2.5,AEAP816394,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,8,JULEE BENNALA,F,IND,635,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.23,yes,66,0.02,2.5,AEAP100069,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,Household,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,9,K. BASANTH RAJ,M,IND,569,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.2,yes,1,0,2.5,AEAP84029,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Social Work,,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,10,GADE SARITHA,F,IND,568,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.2,yes,70,0.03,2.5,AEAP100070,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,Household,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,11,M I. QURESHI,M,AAP,498,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.18,yes,2,0,2.5,AEAP816392,State-based Party (Other State),13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Salaried Work or Employed,Managerial Position,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,12,M. PRADEEP ANIRUDH,M,PPOI,496,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.18,yes,126,0.05,2.5,AEAP82323,Local Party,6298,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Salaried Work or Employed,,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,13,UPPULA RAVINDER,M,IND,370,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.13,yes,21,0.01,2.5,AEAP84030,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Salaried Work or Employed,Engineer,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,14,M GNANA RAJU,M,IND,349,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.12,yes,137,0.05,2.5,AEAP82304,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,15,KESHAWLU BEJUGUM,M,SHS,212,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.08,yes,0,0,2.5,AEAP82330,State-based Party (Other State),18691,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,16,MOHAMMED KHALEED,M,AYSRCP,212,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.08,yes,1,0,2.5,AEAP816390,Local Party,932,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Social Work,,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,17,NAROJ KALPANA,F,DABAP,211,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.08,yes,0,0,2.5,AEAP816382,Local Party,2895,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Social Work,,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,18,MUNAGALA SAMBA SIVA PRASAD,M,IND,211,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.08,yes,15,0.01,2.5,AEAP100071,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,Service,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,19,BASIREDDY BRAMHANANDA REDDY,M,IND,196,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.07,yes,6,0,2.5,AEAP84031,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,20,MD SALEEM BHAI,M,IND,190,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.07,yes,8,0,2.5,AEAP100072,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,21,JALEEL AHMED,M,IPBP,182,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.07,yes,2,0,2.5,AEAP9805,Local Party,3331,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Social Work,,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,22,M.SHRAVAN BABU,M,IND,180,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.06,yes,7,0,2.5,AEAP100073,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Salaried Work or Employed,,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,23,THOUT REDDY SANTHOSH REDDY,M,IND,173,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.06,yes,9,0,2.5,AEAP84032,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Social Work,,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,24,SRINIVAS REDDY SANKEPALLY,M,IND,164,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.06,yes,10,0,2.5,AEAP100074,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,25,S. SHIVA RAM PRASAD,M,IND,154,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.06,yes,3,0,2.5,AEAP84033,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,26,M.S. NAGARAJU,M,ANC,151,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.05,yes,18,0.01,2.5,AEAP816396,Local Party,840,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,27,SHIVA ONGURU,M,SP,133,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.05,yes,36,0.01,2.5,AEAP82329,State-based Party (Other State),7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Social Work,,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,28,C.SATISH,M,IND,97,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.03,yes,2,0,2.5,AEAP100075,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,29,MD. ARIF,M,TPJP,95,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.03,yes,19,0.01,2.5,AEAP84034,Local Party,8283,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Social Work,,,,State Assembly Election (AE)
Telangana,2,52,2018,12,4,0,30,DANDUGULA SRINIVAS,M,IND,76,,,279805,575541,SERILINGAMPALLY,GEN,RANGAREDDI,TELANGANA,29,48.62,0.03,yes,0,0,2.5,AEAP82341,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Telangana,2,53,2018,12,4,0,1,KALE YADAIAH,M,TRS,99168,,,177197,224170,CHEVELLA,SC,RANGAREDDI,TELANGANA,9,79.05,55.96,no,33552,18.93,2.22,AEAP5254,State-based Party,8284,TRUE,3,INC,3482,CHEVELLA,TRUE,FALSE,2,TRUE,TRUE,TRUE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Telangana,2,53,2018,12,4,0,2,K.S RATNAM,M,INC,65616,,,177197,224170,CHEVELLA,SC,RANGAREDDI,TELANGANA,9,79.05,37.03,no,60142,33.94,2.22,GEAP65091,National Party,3482,TRUE,3,TRS,8284,CHEVELLA,TRUE,FALSE,1,TRUE,FALSE,TRUE,Illiterate,Agriculture,,,,State Assembly Election (AE)
Telangana,2,53,2018,12,4,0,3,KANJARLA PRAKASH,M,BJP,5474,,,177197,224170,CHEVELLA,SC,RANGAREDDI,TELANGANA,9,79.05,3.09,yes,3768,2.13,2.22,AEAP5255,National Party,1605,TRUE,2,BJP,1605,CHEVELLA,TRUE,TRUE,0,FALSE,FALSE,FALSE,Graduate,Business,,Politics,Party Worker,State Assembly Election (AE)
Telangana,2,53,2018,12,4,0,4,KARRE SUNEEL KUMAR,M,BSP,1706,,,177197,224170,CHEVELLA,SC,RANGAREDDI,TELANGANA,9,79.05,0.96,yes,237,0.13,2.22,AEAP82343,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Telangana,2,53,2018,12,4,0,5,None of the Above,,NOTA,1469,,,177197,224170,CHEVELLA,SC,RANGAREDDI,TELANGANA,9,79.05,0.83,,135,0.08,2.22,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Telangana,2,53,2018,12,4,0,6,RAVINDER MALA,M,RPI,1334,,,177197,224170,CHEVELLA,SC,RANGAREDDI,TELANGANA,9,79.05,0.75,yes,378,0.21,2.22,AEAP816408,State-based Party (Other State),6911,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Salaried Work or Employed,"Managerial Position, Qualified Professional",,,State Assembly Election (AE)
Telangana,2,53,2018,12,4,0,7,ATHELI NARSIMULU,M,JISWP,956,,,177197,224170,CHEVELLA,SC,RANGAREDDI,TELANGANA,9,79.05,0.54,yes,396,0.22,2.22,AEAP816402,Local Party,4054,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
Telangana,2,53,2018,12,4,0,8,G. CHINA MANIKYAM,M,AISMP,560,,,177197,224170,CHEVELLA,SC,RANGAREDDI,TELANGANA,9,79.05,0.32,yes,68,0.04,2.22,AEAP816406,Local Party,754,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Agriculture,,,,State Assembly Election (AE)
Telangana,2,53,2018,12,4,0,9,J BHEEMAIAH,M,IND,492,,,177197,224170,CHEVELLA,SC,RANGAREDDI,TELANGANA,9,79.05,0.28,yes,70,0.04,2.22,AEAP84035,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Telangana,2,53,2018,12,4,0,10,UPPARI SRINIVAS,M,BHRJP,422,,,177197,224170,CHEVELLA,SC,RANGAREDDI,TELANGANA,9,79.05,0.24,yes,0,0,2.22,AEAP816404,Local Party,1276,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Politics,Party Worker,,,State Assembly Election (AE)
Telangana,2,54,2018,12,4,0,1,K.MAHESH REDDY,M,TRS,83467,,,175358,229283,PARGI,GEN,RANGAREDDI,TELANGANA,12,76.48,47.6,no,15841,9.03,2.63,AEAP816414,State-based Party,8284,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Others,Business,,Agriculture,,State Assembly Election (AE)
Telangana,2,54,2018,12,4,0,2,T. RAM MOHAN REDDY,M,INC,67626,,,175358,229283,PARGI,GEN,RANGAREDDI,TELANGANA,12,76.48,38.56,no,58932,33.61,2.63,AEAP5264,National Party,3482,TRUE,2,IND,10809,PARGI,TRUE,FALSE,0,FALSE,FALSE,FALSE,Post Graduate,Business,,Education,Principal or Administrator,State Assembly Election (AE)
Telangana,2,54,2018,12,4,0,3,K.MALLESHAM,M,SWFB,8694,,,175358,229283,PARGI,GEN,RANGAREDDI,TELANGANA,12,76.48,4.96,yes,1955,1.11,2.63,AEAP82358,Local Party,7333,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Telangana,2,54,2018,12,4,0,4,K.PRAHALAD RAO,M,BJP,6739,,,175358,229283,PARGI,GEN,RANGAREDDI,TELANGANA,12,76.48,3.84,yes,5215,2.97,2.63,AEAP816412,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,Agriculture,,State Assembly Election (AE)
Telangana,2,54,2018,12,4,0,5,AMIR ASLAM AHMED KHAN,M,LSSP,1524,,,175358,229283,PARGI,GEN,RANGAREDDI,TELANGANA,12,76.48,0.87,yes,18,0.01,2.63,AEAP816416,Local Party,5219,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
Telangana,2,54,2018,12,4,0,6,P.RAMANNA,M,TLIP,1506,,,175358,229283,PARGI,GEN,RANGAREDDI,TELANGANA,12,76.48,0.86,yes,125,0.07,2.63,AEAP816422,Local Party,8271,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Agriculture,,,,State Assembly Election (AE)
Telangana,2,54,2018,12,4,0,7,None of the Above,,NOTA,1381,,,175358,229283,PARGI,GEN,RANGAREDDI,TELANGANA,12,76.48,0.79,,262,0.15,2.63,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Telangana,2,54,2018,12,4,0,8,B.R.KIRAN KUMAR MUDIRAJ,M,BSP,1119,,,175358,229283,PARGI,GEN,RANGAREDDI,TELANGANA,12,76.48,0.64,yes,248,0.14,2.63,AEAP816410,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Telangana,2,54,2018,12,4,0,9,MUKUNDA NAGESHWAR,M,IND,871,,,175358,229283,PARGI,GEN,RANGAREDDI,TELANGANA,12,76.48,0.5,yes,142,0.08,2.63,AEAP816428,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Telangana,2,54,2018,12,4,0,10,MADARAM VENKATAIAH,M,BJLP,729,,,175358,229283,PARGI,GEN,RANGAREDDI,TELANGANA,12,76.48,0.42,yes,64,0.04,2.63,AEAP816420,Local Party,1275,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Labourer or Daily Wage,Coolie,Social Work,,State Assembly Election (AE)
Telangana,2,54,2018,12,4,0,11,PATHLAVATH GATTYA NAIK,M,BMUP,665,,,175358,229283,PARGI,GEN,RANGAREDDI,TELANGANA,12,76.48,0.38,yes,31,0.02,2.63,AEAP816418,Local Party,1074,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Telangana,2,54,2018,12,4,0,12,G.MALLESHAM GOUD,M,IND,634,,,175358,229283,PARGI,GEN,RANGAREDDI,TELANGANA,12,76.48,0.36,yes,231,0.13,2.63,AEAP818423,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Salaried Work or Employed,Engineer,,,State Assembly Election (AE)
Telangana,2,54,2018,12,4,0,13,EMANGARI ANJALAIAH,M,IND,403,,,175358,229283,PARGI,GEN,RANGAREDDI,TELANGANA,12,76.48,0.23,yes,0,0,2.63,AEAP17487,Independents,10809,TRUE,2,IND,10809,PARGI,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Retired or Pension,Retired or Pension,,,State Assembly Election (AE)
Telangana,2,55,2018,12,4,0,1,DR. ANAND METHUKU,M,TRS,59971,,,151931,207168,VICARABAD,SC,RANGAREDDI,TELANGANA,12,73.34,39.47,no,3092,2.04,3.12,AEAP816430,State-based Party,8284,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Doctor,,,State Assembly Election (AE)
Telangana,2,55,2018,12,4,0,2,GADDAM PRASAD KUMAR,M,INC,56879,,,151931,207168,VICARABAD,SC,RANGAREDDI,TELANGANA,12,73.34,37.44,no,32971,21.7,3.12,AEAP816440,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Telangana,2,55,2018,12,4,0,3,A. CHANDRA SEKHAR,M,AIFB,23908,,,151931,207168,VICARABAD,SC,RANGAREDDI,TELANGANA,12,73.34,15.74,yes,20694,13.62,3.12,AEAP19372,State-based Party (Other State),3040,TRUE,2,TRS,8284,VICARABAD,TRUE,FALSE,0,TRUE,FALSE,FALSE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
Telangana,2,55,2018,12,4,0,4,PENDYALA ANANTHAIAH,M,SWFB,3214,,,151931,207168,VICARABAD,SC,RANGAREDDI,TELANGANA,12,73.34,2.12,yes,1241,0.82,3.12,AEAP816434,Local Party,7333,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Telangana,2,55,2018,12,4,0,5,RAIPALLY SAI KRISHNA,M,BJP,1973,,,151931,207168,VICARABAD,SC,RANGAREDDI,TELANGANA,12,73.34,1.3,yes,462,0.3,3.12,AEAP82372,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Telangana,2,55,2018,12,4,0,6,None of the Above,,NOTA,1511,,,151931,207168,VICARABAD,SC,RANGAREDDI,TELANGANA,12,73.34,0.99,,110,0.07,3.12,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Telangana,2,55,2018,12,4,0,7,CHITTEMPALLY BALAIAH,M,BSP,1401,,,151931,207168,VICARABAD,SC,RANGAREDDI,TELANGANA,12,73.34,0.92,yes,66,0.04,3.12,AEAP825,State-based Party (Other State),16651,TRUE,2,BSP,16651,TANDUR,FALSE,TRUE,0,FALSE,FALSE,TRUE,10th Pass,Social Work,,,,State Assembly Election (AE)
Telangana,2,55,2018,12,4,0,8,G.CHANDRA SHEKER,M,IND,1335,,,151931,207168,VICARABAD,SC,RANGAREDDI,TELANGANA,12,73.34,0.88,yes,824,0.54,3.12,AEAP818424,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Telangana,2,55,2018,12,4,0,9,C.M. NARSIMULU,M,BJLP,511,,,151931,207168,VICARABAD,SC,RANGAREDDI,TELANGANA,12,73.34,0.34,yes,73,0.05,3.12,AEAP82369,Local Party,1275,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Telangana,2,55,2018,12,4,0,10,DR.GANGA BHAVANI REDDY PATLOLLO,F,IND,438,,,151931,207168,VICARABAD,SC,RANGAREDDI,TELANGANA,12,73.34,0.29,yes,158,0.1,3.12,AEAP84037,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Education,College Professor or Lecturer,,,State Assembly Election (AE)
Telangana,2,55,2018,12,4,0,11,YESHWANTH RAO.M.,M,MANP,280,,,151931,207168,VICARABAD,SC,RANGAREDDI,TELANGANA,12,73.34,0.18,yes,22,0.01,3.12,AEAP816436,Local Party,5301,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Former Government,Ex Govt Employee,,,State Assembly Election (AE)
Telangana,2,55,2018,12,4,0,12,NAKKALA RATHNAM,M,NIP,258,,,151931,207168,VICARABAD,SC,RANGAREDDI,TELANGANA,12,73.34,0.17,yes,6,0,3.12,AEAP819,Local Party,11788,TRUE,2,TLP,8275,VICARABAD,TRUE,FALSE,0,TRUE,FALSE,TRUE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Telangana,2,55,2018,12,4,0,13,GANAPURAM ARUNA RANI,F,IND,252,,,151931,207168,VICARABAD,SC,RANGAREDDI,TELANGANA,12,73.34,0.17,yes,0,0,3.12,AEAP100076,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,Household,,,State Assembly Election (AE)
Telangana,2,56,2018,12,4,0,1,ROHITH REDDY,M,INC,70428,,,156436,201888,TANDUR,GEN,RANGAREDDI,TELANGANA,12,77.49,45.02,no,2875,1.84,2.56,AEAP816446,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Telangana,2,56,2018,12,4,0,2,PATNAM MAHENDER REDDY,M,TRS,67553,,,156436,201888,TANDUR,GEN,RANGAREDDI,TELANGANA,12,77.49,43.18,no,57005,36.44,2.56,AEAP15364,State-based Party,8284,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,Social Work,,State Assembly Election (AE)
Telangana,2,56,2018,12,4,0,3,PATEL RAVISHANKER,M,BJP,10548,,,156436,201888,TANDUR,GEN,RANGAREDDI,TELANGANA,12,77.49,6.74,yes,7940,5.08,2.56,AEAP816444,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,Salaried Work or Employed,Engineer,State Assembly Election (AE)
Telangana,2,56,2018,12,4,0,4,P.MAHENDAR REDDY,M,SWFB,2608,,,156436,201888,TANDUR,GEN,RANGAREDDI,TELANGANA,12,77.49,1.67,yes,1426,0.91,2.56,AEAP816452,Local Party,7333,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Telangana,2,56,2018,12,4,0,5,B.CHANDRA SHEKAR MUDIRAJ,M,BSP,1182,,,156436,201888,TANDUR,GEN,RANGAREDDI,TELANGANA,12,77.49,0.76,yes,395,0.25,2.56,AEAP816442,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Telangana,2,56,2018,12,4,0,6,None of the Above,,NOTA,787,,,156436,201888,TANDUR,GEN,RANGAREDDI,TELANGANA,12,77.49,0.5,,136,0.09,2.56,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Telangana,2,56,2018,12,4,0,7,MARRI ADITHYA REDDY,M,IND,651,,,156436,201888,TANDUR,GEN,RANGAREDDI,TELANGANA,12,77.49,0.42,yes,12,0.01,2.56,AEAP82385,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Former Government,,Small Business or Self-employed,Self-employed,State Assembly Election (AE)
Telangana,2,56,2018,12,4,0,8,MANYA NAIK,M,IND,639,,,156436,201888,TANDUR,GEN,RANGAREDDI,TELANGANA,12,77.49,0.41,yes,7,0,2.56,AEAP829,Independents,10809,TRUE,2,IND,10809,TANDUR,TRUE,TRUE,0,FALSE,FALSE,TRUE,10th Pass,Business,,,,State Assembly Election (AE)
Telangana,2,56,2018,12,4,0,9,SRI GOPAL CHILUKA,M,IND,632,,,156436,201888,TANDUR,GEN,RANGAREDDI,TELANGANA,12,77.49,0.4,yes,31,0.02,2.56,AEAP816456,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Agriculture,,,,State Assembly Election (AE)
Telangana,2,56,2018,12,4,0,10,DANAM LAXMAN,M,BHRJP,601,,,156436,201888,TANDUR,GEN,RANGAREDDI,TELANGANA,12,77.49,0.38,yes,200,0.13,2.56,AEAP816448,Local Party,1276,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Salaried Work or Employed,Qualified Professional,,,State Assembly Election (AE)
Telangana,2,56,2018,12,4,0,11,A.SRISHAILAM,M,IND,401,,,156436,201888,TANDUR,GEN,RANGAREDDI,TELANGANA,12,77.49,0.26,yes,190,0.12,2.56,AEAP84038,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,Coolie,,,State Assembly Election (AE)
Telangana,2,56,2018,12,4,0,12,VARTHYA RAVI NAIK,M,BMUP,211,,,156436,201888,TANDUR,GEN,RANGAREDDI,TELANGANA,12,77.49,0.13,yes,16,0.01,2.56,AEAP82383,Local Party,1074,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Telangana,2,56,2018,12,4,0,13,MAROJU SUNEEL KUMAR,M,BJLP,195,,,156436,201888,TANDUR,GEN,RANGAREDDI,TELANGANA,12,77.49,0.12,yes,0,0,2.56,AEAP816450,Local Party,1275,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Telangana,2,57,2018,12,4,0,1,MUTA GOPAL,M,TRS,72997,,,144770,274073,MUSHEERABAD,GEN,HYDERABAD,TELANGANA,26,52.82,50.42,no,36910,25.5,2.78,AEAP831,State-based Party,8284,TRUE,2,TRS,8284,MUSHEERABAD,TRUE,TRUE,1,FALSE,FALSE,TRUE,Graduate,Business,,,,State Assembly Election (AE)
Telangana,2,57,2018,12,4,0,2,ANIL KUMAR YADAV M,M,INC,36087,,,144770,274073,MUSHEERABAD,GEN,HYDERABAD,TELANGANA,26,52.82,24.93,no,5274,3.64,2.78,AEAP816458,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,Social Work,,State Assembly Election (AE)
Telangana,2,57,2018,12,4,0,3,DR. K. LAXMAN,M,BJP,30813,,,144770,274073,MUSHEERABAD,GEN,HYDERABAD,TELANGANA,26,52.82,21.28,no,29149,20.13,2.78,GEAP41977,National Party,1605,TRUE,3,BJP,1605,MUSHEERABAD,TRUE,TRUE,1,FALSE,TRUE,TRUE,Doctorate,Politics,,,,State Assembly Election (AE)
